Generations	Gene	k_i	C_i
48750	yieO	3	1.0
48750	yihP	2	1.0
48750	yihR	1	0.0
48750	yihS	1	0.0
48750	yiiT	3	1.0
48750	yjcE	1	0.0
48750	yjeB	3	1.0
48750	yjgM	3	1.0
48750	yjgN	1	0.0
48750	yjiX	4	1.0
48750	yjjY	70	0.0418219461698
48750	ylcG	1	0.0
48750	yliE	1	0.0
48750	yoaE	1	0.0
48750	yqeB	1	0.0
48750	yqhH	3	1.0
48750	yrbA	3	1.0
48750	zntA	1	0.0
7250	ECB_01992	10	0.911111111111
7250	ECB_03722	10	0.911111111111
7250	acpP	25	0.333333333333
7250	appC	8	0.964285714286
7250	arcA	9	0.944444444444
7250	cycA	5	0.8
7250	fabF	10	0.933333333333
7250	flgB	22	0.424242424242
7250	hokB	32	0.16935483871
7250	hokD	30	0.264367816092
7250	hslU	0	0.0
7250	iclR	21	0.333333333333
7250	infB	7	0.714285714286
7250	infC	4	0.833333333333
7250	malT	3	0.666666666667
7250	metH	2	0.0
7250	mokC	19	0.432748538012
7250	mreB	6	0.733333333333
7250	mreC	3	0.666666666667
7250	nadR	3	1.0
7250	oppD	3	0.666666666667
7250	phoH	6	0.866666666667
7250	prlA	2	0.0
7250	pykF	0	0.0
7250	rbsA	8	0.964285714286
7250	rbsB	10	0.911111111111
7250	rbsD	13	0.74358974359
7250	rbsR	4	0.833333333333
7250	rplF	13	0.74358974359
7250	rpsA	8	0.964285714286
7250	rpsC	12	0.818181818182
7250	sapF	10	0.911111111111
7250	speG	19	0.479532163743
7250	spoT	5	0.8
7250	trkH	10	0.888888888889
7250	wzy	9	0.805555555556
7250	ybaL	9	0.666666666667
7250	ybbN	7	0.904761904762
7250	ybeB	15	0.52380952381
7250	ycdM	4	0.833333333333
7250	yceK	10	0.911111111111
7250	ycfC	12	0.606060606061
7250	yeeR	4	0.666666666667
7250	yeeU	7	0.904761904762
7250	yfaQ	4	0.833333333333
7250	yfcTU	4	0.666666666667
7250	yggM	3	0.666666666667
7250	ygjD	3	0.666666666667
7250	yhdG	9	0.694444444444
7250	yieO	3	0.666666666667
7250	yihP	8	0.964285714286
7250	ylcG	37	0.138138138138
3750	ECB_01992	13	0.628205128205
3750	acpP	17	0.661764705882
3750	appC	13	0.846153846154
3750	cycA	8	0.892857142857
3750	fabF	14	0.43956043956
3750	flgB	18	0.62091503268
3750	hokB	21	0.538095238095
3750	hokD	20	0.568421052632
3750	hslU	0	0.0
3750	iclR	14	0.802197802198
3750	infC	11	0.709090909091
3750	mokC	18	0.647058823529
3750	mreB	9	0.861111111111
3750	mreC	6	0.866666666667
3750	nadR	13	0.525641025641
3750	phoH	10	0.822222222222
3750	prlA	6	0.866666666667
3750	pykF	0	0.0
3750	rbsA	13	0.846153846154
3750	rbsB	10	0.755555555556
3750	rbsD	15	0.752380952381
3750	rbsR	10	0.733333333333
3750	rpsA	11	0.854545454545
3750	spoT	16	0.583333333333
3750	trkH	13	0.807692307692
3750	ybaL	15	0.409523809524
3750	ybeB	16	0.516666666667
3750	yfaQ	8	0.928571428571
3750	yfcTU	6	1.0
3750	yhdG	17	0.580882352941
3750	yieO	13	0.564102564103
52750	ECB_00737	2	1.0
52750	ECB_01540	3	1.0
52750	ECB_01992	4	1.0
52750	ECB_02012	1	0.0
52750	ECB_02013	6	0.733333333333
52750	ECB_02621	1	0.0
52750	ECB_02797	1	0.0
52750	ECB_02816	2	0.0
52750	ECB_02825	1	0.0
52750	ECB_02836	1	0.0
52750	ECB_02837	1	0.0
52750	ECB_02852	1	0.0
52750	ECB_03438	1	0.0
52750	ECB_03460	1	0.0
52750	ECB_03710	2	1.0
52750	ECB_03719	2	1.0
52750	ECB_03722	2	1.0
52750	acpP	4	1.0
52750	acs	4	1.0
52750	appC	1	0.0
52750	appY	2	1.0
52750	arcA	3	1.0
52750	arcB	1	0.0
52750	argR	2	1.0
52750	aroG	2	1.0
52750	astE	1	0.0
52750	atoC	2	1.0
52750	blr	4	1.0
52750	caiT	1	0.0
52750	cirA	1	0.0
52750	cls	1	0.0
52750	cpsG	2	1.0
52750	cpxR	1	0.0
52750	crp	1	0.0
52750	cusR	1	0.0
52750	cycA	2	1.0
52750	degS	2	1.0
52750	deoR	2	1.0
52750	dfp	1	0.0
52750	dgt	2	1.0
52750	envZ	2	0.0
52750	fabF	3	1.0
52750	fadE	1	0.0
52750	fadL	2	1.0
52750	farR	2	1.0
52750	feoA	3	1.0
52750	fimA	1	0.0
52750	fimE	2	1.0
52750	flgB	1	0.0
52750	flu	1	0.0
52750	fruA	1	0.0
52750	ftsA	1	0.0
52750	ftsI	1	0.0
52750	ftsK	1	0.0
52750	galF	4	1.0
52750	glgA	1	0.0
52750	glgC	1	0.0
52750	glpF	2	1.0
52750	glpG	1	0.0
52750	glpR	3	1.0
52750	gltA	1	0.0
52750	gltB	1	0.0
52750	gltS	2	1.0
52750	gmhB	2	1.0
52750	gudP	1	0.0
52750	hcp	3	1.0
52750	helD	1	0.0
52750	hemX	2	1.0
52750	hepA	1	0.0
52750	hflB	1	0.0
52750	hflC	2	1.0
52750	hisL	82	0.0385426076483
52750	hokB	4	0.833333333333
52750	hokD	106	0.0271338724169
52750	hpaX	1	0.0
52750	hsdS	3	1.0
52750	hslU	0	0.0
52750	hupB	5	0.9
52750	hyfA	1	0.0
52750	hyfB	1	0.0
52750	iap	1	0.0
52750	iclR	0	0.0
52750	idnT	2	1.0
52750	ilvL	76	0.039298245614
52750	infA	5	0.9
52750	infB	4	1.0
52750	infC	2	0.0
52750	iscR	1	0.0
52750	kduD	4	1.0
52750	kefB	1	0.0
52750	lacZ	1	0.0
52750	lon	1	0.0
52750	lrp	1	0.0
52750	maeB	1	0.0
52750	malT	4	0.833333333333
52750	manC	1	0.0
52750	manY	1	0.0
52750	menC	2	1.0
52750	metH	4	0.833333333333
52750	metJ	3	1.0
52750	metR	2	1.0
52750	mhpR	2	1.0
52750	mntH	3	1.0
52750	mokB	3	1.0
52750	mokC	3	0.666666666667
52750	mqo	1	0.0
52750	mreB	4	0.833333333333
52750	mreC	1	0.0
52750	mtlD	1	0.0
52750	nadR	0	0.0
52750	narH	1	0.0
52750	narZ	72	0.037558685446
52750	nudC	2	1.0
52750	nusA	1	0.0
52750	oppD	1	0.0
52750	pbpC	1	0.0
52750	pflB	4	0.833333333333
52750	phoH	5	0.9
52750	phoR	2	1.0
52750	plsB	1	0.0
52750	prlA	1	0.0
52750	proX	2	1.0
52750	pykA	1	0.0
52750	pykF	0	0.0
52750	queA	2	1.0
52750	rbsA	1	0.0
52750	rbsB	2	1.0
52750	rbsD	4	1.0
52750	rbsR	1	0.0
52750	recF	2	1.0
52750	recO	1	0.0
52750	rfbB	1	0.0
52750	rnb	1	0.0
52750	rne	1	0.0
52750	rpiR	2	1.0
52750	rplF	3	1.0
52750	rpsA	1	0.0
52750	rpsC	4	1.0
52750	rpsD	1	0.0
52750	rpsE	2	1.0
52750	sapA	1	0.0
52750	sapF	2	1.0
52750	speG	1	0.0
52750	spoT	5	0.9
52750	sucB	1	0.0
52750	tap	1	0.0
52750	thiI	1	0.0
52750	thrA	3	1.0
52750	tktB	1	0.0
52750	torA	1	0.0
52750	trkH	4	1.0
52750	wzx	1	0.0
52750	wzy	1	0.0
52750	yaaX	3	1.0
52750	yabB	2	1.0
52750	yadF	4	1.0
52750	yadG	2	1.0
52750	yadH	2	0.0
52750	yahA	1	0.0
52750	yahE	1	0.0
52750	ybaE	1	0.0
52750	ybaL	3	1.0
52750	ybbB	2	1.0
52750	ybbN	2	1.0
52750	ybcU	1	0.0
52750	ybeA	3	1.0
52750	ybeB	4	1.0
52750	ybeM	1	0.0
52750	ybhP	2	1.0
52750	ybiN	1	0.0
52750	ybjD	1	0.0
52750	ybjE	1	0.0
52750	ycbB	3	1.0
52750	ycdM	1	0.0
52750	yceK	2	1.0
52750	ycfC	2	1.0
52750	ycgG	1	0.0
52750	ydfI	1	0.0
52750	ydhH	1	0.0
52750	ydhK	1	0.0
52750	ydiQ	3	1.0
52750	yeaU	1	0.0
52750	yebY	4	1.0
52750	yecE	2	1.0
52750	yeeF	3	1.0
52750	yeeI	2	1.0
52750	yeeR	1	0.0
52750	yeeU	2	1.0
52750	yegO	1	0.0
52750	yejF	1	0.0
52750	yfaQ	1	0.0
52750	yfcTU	1	0.0
52750	yfhR	1	0.0
52750	yfiH	1	0.0
52750	yfiQ	1	0.0
52750	ygbK	2	1.0
52750	ygbO	1	0.0
52750	yggM	1	0.0
52750	yghO	1	0.0
52750	yghS	2	1.0
52750	ygiQ	1	0.0
52750	ygjD	1	0.0
52750	ygjG	3	1.0
52750	yhbG	1	0.0
52750	yhdG	4	0.833333333333
52750	yhdJ	1	0.0
52750	yhfX	1	0.0
52750	yhhN	2	1.0
52750	yicC	1	0.0
52750	yicL	1	0.0
52750	yieH	1	0.0
52750	yieO	2	1.0
52750	yihP	3	1.0
52750	yihR	2	1.0
52750	yihS	2	1.0
52750	yiiT	3	1.0
52750	yjcE	1	0.0
52750	yjeB	2	1.0
52750	yjgM	4	1.0
52750	yjgN	1	0.0
52750	yjiX	4	1.0
52750	yjjY	88	0.0292580982236
52750	ylcG	3	1.0
52750	yliE	1	0.0
52750	yoaE	1	0.0
52750	yqeB	1	0.0
52750	yqhH	5	0.9
52750	yrbA	4	1.0
52750	zntA	1	0.0
48250	ECB_00737	1	0.0
48250	ECB_01540	1	0.0
48250	ECB_01992	3	1.0
48250	ECB_02012	1	0.0
48250	ECB_02013	6	0.8
48250	ECB_02621	1	0.0
48250	ECB_02797	1	0.0
48250	ECB_02816	2	1.0
48250	ECB_02836	1	0.0
48250	ECB_02837	1	0.0
48250	ECB_02852	1	0.0
48250	ECB_03438	1	0.0
48250	ECB_03460	1	0.0
48250	ECB_03710	1	0.0
48250	ECB_03719	1	0.0
48250	ECB_03722	2	1.0
48250	acpP	3	1.0
48250	acs	4	1.0
48250	appC	1	0.0
48250	appY	2	1.0
48250	arcA	4	1.0
48250	arcB	1	0.0
48250	argR	3	1.0
48250	aroG	1	0.0
48250	astE	1	0.0
48250	atoC	1	0.0
48250	blr	4	1.0
48250	caiT	1	0.0
48250	cirA	1	0.0
48250	cls	1	0.0
48250	cpsG	2	1.0
48250	cpxR	1	0.0
48250	crp	2	1.0
48250	cusR	1	0.0
48250	cycA	1	0.0
48250	degS	1	0.0
48250	deoR	1	0.0
48250	dgt	1	0.0
48250	envZ	2	1.0
48250	fabF	3	1.0
48250	fadE	1	0.0
48250	fadL	1	0.0
48250	farR	2	1.0
48250	feoA	1	0.0
48250	fimE	2	1.0
48250	flgB	1	0.0
48250	flu	1	0.0
48250	ftsA	1	0.0
48250	ftsI	1	0.0
48250	galF	1	0.0
48250	glgA	1	0.0
48250	glgC	1	0.0
48250	glpF	1	0.0
48250	glpG	1	0.0
48250	glpR	4	1.0
48250	gltA	1	0.0
48250	gltB	1	0.0
48250	gltS	1	0.0
48250	gmhB	2	1.0
48250	gudP	1	0.0
48250	hcp	3	1.0
48250	hemX	1	0.0
48250	hepA	1	0.0
48250	hflB	1	0.0
48250	hflC	1	0.0
48250	hisL	69	0.035379369139
48250	hokB	4	1.0
48250	hokD	88	0.021421107628
48250	hpaX	1	0.0
48250	hsdS	2	1.0
48250	hslU	0	0.0
48250	hupB	3	1.0
48250	hyfA	2	1.0
48250	hyfB	1	0.0
48250	iap	1	0.0
48250	iclR	0	0.0
48250	ilvL	60	0.0305084745763
48250	infA	3	1.0
48250	infB	2	1.0
48250	infC	3	1.0
48250	iscR	2	1.0
48250	kduD	1	0.0
48250	kefB	1	0.0
48250	lacZ	1	0.0
48250	lon	1	0.0
48250	lrp	1	0.0
48250	maeB	1	0.0
48250	malT	4	1.0
48250	manC	1	0.0
48250	manY	1	0.0
48250	menC	2	1.0
48250	metH	4	1.0
48250	metJ	2	1.0
48250	metR	1	0.0
48250	mhpR	1	0.0
48250	mntH	4	1.0
48250	mokB	1	0.0
48250	mokC	3	1.0
48250	mqo	1	0.0
48250	mreB	4	1.0
48250	mreC	1	0.0
48250	mtlD	1	0.0
48250	nadR	0	0.0
48250	narH	1	0.0
48250	narZ	60	0.0423728813559
48250	nudC	2	1.0
48250	nusA	1	0.0
48250	oppD	1	0.0
48250	pbpC	1	0.0
48250	pflB	4	1.0
48250	phoH	3	1.0
48250	phoR	1	0.0
48250	plsB	1	0.0
48250	prlA	1	0.0
48250	proX	1	0.0
48250	pykA	1	0.0
48250	pykF	0	0.0
48250	queA	1	0.0
48250	rbsA	1	0.0
48250	rbsB	2	1.0
48250	rbsD	1	0.0
48250	rbsR	1	0.0
48250	recF	1	0.0
48250	recO	1	0.0
48250	rfbB	1	0.0
48250	rnb	1	0.0
48250	rne	1	0.0
48250	rpiR	1	0.0
48250	rplF	3	1.0
48250	rpsA	1	0.0
48250	rpsC	1	0.0
48250	rpsD	1	0.0
48250	rpsE	1	0.0
48250	sapA	1	0.0
48250	sapF	2	1.0
48250	speG	1	0.0
48250	spoT	4	1.0
48250	sucB	1	0.0
48250	tap	1	0.0
48250	thiI	1	0.0
48250	thrA	2	1.0
48250	tktB	1	0.0
48250	torA	1	0.0
48250	trkH	1	0.0
48250	wzx	1	0.0
48250	wzy	1	0.0
48250	yaaX	1	0.0
48250	yabB	2	1.0
48250	yadF	3	1.0
48250	yadG	2	1.0
48250	yadH	2	1.0
48250	yahA	1	0.0
48250	ybaE	1	0.0
48250	ybaL	2	1.0
48250	ybbB	1	0.0
48250	ybbN	1	0.0
48250	ybcU	1	0.0
48250	ybeA	2	1.0
48250	ybeB	3	1.0
48250	ybeM	2	1.0
48250	ybhP	2	1.0
48250	ybiN	1	0.0
48250	ybjD	1	0.0
48250	ybjE	1	0.0
48250	ycbB	2	1.0
48250	ycdM	1	0.0
48250	yceK	2	1.0
48250	ycfC	2	1.0
48250	ycgG	1	0.0
48250	ydfI	1	0.0
48250	ydhH	1	0.0
48250	ydhK	1	0.0
48250	ydiQ	2	1.0
48250	yeaU	1	0.0
48250	yebY	3	1.0
48250	yecE	2	1.0
48250	yeeF	4	1.0
48250	yeeI	1	0.0
48250	yeeR	1	0.0
48250	yeeU	1	0.0
48250	yegO	1	0.0
48250	yejF	1	0.0
48250	yfaQ	1	0.0
48250	yfcTU	1	0.0
48250	yfhR	1	0.0
48250	yfiH	1	0.0
48250	yfiQ	1	0.0
48250	ygbK	1	0.0
48250	ygbO	1	0.0
48250	yggM	1	0.0
48250	yghS	2	1.0
48250	ygjD	1	0.0
48250	ygjG	2	1.0
48250	yhbG	1	0.0
48250	yhdG	4	1.0
48250	yhdJ	1	0.0
48250	yhfX	1	0.0
48250	yhhN	2	1.0
48250	yicC	1	0.0
48250	yicL	1	0.0
48250	yieH	1	0.0
48250	yieO	3	1.0
48250	yihP	2	1.0
48250	yihR	1	0.0
48250	yihS	1	0.0
48250	yiiT	3	1.0
48250	yjcE	1	0.0
48250	yjeB	3	1.0
48250	yjgM	3	1.0
48250	yjgN	1	0.0
48250	yjiX	4	1.0
48250	yjjY	71	0.0402414486922
48250	ylcG	1	0.0
48250	yliE	1	0.0
48250	yoaE	1	0.0
48250	yqeB	1	0.0
48250	yqhH	3	1.0
48250	yrbA	3	1.0
48250	zntA	1	0.0
35250	ECB_00737	1	0.0
35250	ECB_01992	3	1.0
35250	ECB_02012	1	0.0
35250	ECB_02013	53	0.0232220609579
35250	ECB_02621	1	0.0
35250	ECB_02797	2	1.0
35250	ECB_02816	2	0.0
35250	ECB_02836	2	1.0
35250	ECB_02852	2	0.0
35250	ECB_03710	1	0.0
35250	ECB_03719	1	0.0
35250	ECB_03722	1	0.0
35250	acpP	2	1.0
35250	acs	3	0.666666666667
35250	appC	2	1.0
35250	appY	1	0.0
35250	arcA	3	0.666666666667
35250	aroG	1	0.0
35250	astE	2	0.0
35250	atoC	1	0.0
35250	blr	3	0.666666666667
35250	cirA	1	0.0
35250	cls	2	0.0
35250	cpsG	1	0.0
35250	cpxR	2	1.0
35250	crp	2	0.0
35250	cusR	1	0.0
35250	cycA	1	0.0
35250	degS	1	0.0
35250	deoR	2	1.0
35250	dgt	1	0.0
35250	envZ	2	0.0
35250	fabF	2	0.0
35250	feoA	3	1.0
35250	flgB	2	1.0
35250	flu	1	0.0
35250	galF	2	0.0
35250	glgC	2	0.0
35250	glpF	2	1.0
35250	glpG	2	1.0
35250	glpR	2	1.0
35250	gltA	1	0.0
35250	gltB	1	0.0
35250	gmhB	2	1.0
35250	hcp	1	0.0
35250	hokB	4	0.833333333333
35250	hokD	84	0.0249569707401
35250	hpaX	1	0.0
35250	hsdS	3	0.666666666667
35250	hslU	0	0.0
35250	hupB	2	1.0
35250	hyfA	2	0.0
35250	hyfB	1	0.0
35250	iap	1	0.0
35250	iclR	0	0.0
35250	ilvL	57	0.0457393483709
35250	infB	2	1.0
35250	infC	2	0.0
35250	lacZ	1	0.0
35250	lon	2	1.0
35250	lrp	2	1.0
35250	maeB	1	0.0
35250	malT	4	0.666666666667
35250	manY	1	0.0
35250	menC	2	1.0
35250	metH	2	0.0
35250	metJ	2	0.0
35250	metR	1	0.0
35250	mhpR	1	0.0
35250	mntH	1	0.0
35250	mokB	2	0.0
35250	mokC	4	0.666666666667
35250	mqo	1	0.0
35250	mreB	4	0.666666666667
35250	mreC	1	0.0
35250	mtlD	2	0.0
35250	nadR	0	0.0
35250	narH	2	0.0
35250	narZ	67	0.00723654454998
35250	nudC	1	0.0
35250	oppD	1	0.0
35250	pbpC	1	0.0
35250	pflB	3	1.0
35250	phoH	2	1.0
35250	phoR	1	0.0
35250	plsB	1	0.0
35250	prlA	1	0.0
35250	proX	1	0.0
35250	pykA	2	0.0
35250	pykF	0	0.0
35250	queA	1	0.0
35250	rbsA	2	1.0
35250	rbsB	1	0.0
35250	rbsD	2	0.0
35250	rbsR	2	0.0
35250	recF	2	1.0
35250	recO	1	0.0
35250	rfbB	1	0.0
35250	rnb	2	1.0
35250	rne	1	0.0
35250	rpiR	2	1.0
35250	rplF	2	0.0
35250	rpsA	2	1.0
35250	rpsC	2	0.0
35250	sapA	1	0.0
35250	sapF	1	0.0
35250	speG	2	1.0
35250	spoT	3	0.666666666667
35250	thiI	1	0.0
35250	thrA	2	1.0
35250	torA	2	1.0
35250	trkH	2	0.0
35250	wzy	2	1.0
35250	yaaX	3	1.0
35250	yadF	2	1.0
35250	yadH	1	0.0
35250	ybaE	1	0.0
35250	ybaL	3	1.0
35250	ybbN	2	1.0
35250	ybcU	1	0.0
35250	ybeA	2	0.0
35250	ybeB	4	0.833333333333
35250	ybeM	2	0.0
35250	ybhP	1	0.0
35250	ybiN	2	0.0
35250	ycbB	3	1.0
35250	ycdM	2	0.0
35250	yceK	1	0.0
35250	ycfC	2	1.0
35250	ycgG	1	0.0
35250	ydhH	2	0.0
35250	ydhK	2	0.0
35250	ydiQ	2	1.0
35250	yebY	2	1.0
35250	yecE	2	1.0
35250	yeeF	4	0.666666666667
35250	yeeI	2	1.0
35250	yeeR	1	0.0
35250	yeeU	1	0.0
35250	yegO	1	0.0
35250	yfaQ	2	0.0
35250	yfcTU	1	0.0
35250	yfhR	2	1.0
35250	ygbO	2	0.0
35250	yggM	1	0.0
35250	yghS	2	1.0
35250	ygjD	1	0.0
35250	ygjG	2	1.0
35250	yhbG	2	1.0
35250	yhdG	3	1.0
35250	yhdJ	2	1.0
35250	yhfX	2	1.0
35250	yhhN	2	1.0
35250	yicC	2	0.0
35250	yicL	1	0.0
35250	yieH	1	0.0
35250	yieO	3	0.666666666667
35250	yihP	3	1.0
35250	yihR	2	1.0
35250	yjcE	1	0.0
35250	yjeB	2	1.0
35250	yjgM	3	1.0
35250	yjgN	2	1.0
35250	yjiX	3	0.666666666667
35250	yjjY	45	0.0313131313131
35250	ylcG	2	0.0
35250	yliE	1	0.0
35250	yoaE	1	0.0
35250	yqeB	2	1.0
35250	yqhH	3	1.0
35250	yrbA	2	1.0
35250	zntA	1	0.0
31750	ECB_00737	1	0.0
31750	ECB_01992	3	1.0
31750	ECB_02012	1	0.0
31750	ECB_02013	52	0.0316742081448
31750	ECB_02797	1	0.0
31750	ECB_02816	2	0.0
31750	ECB_02852	1	0.0
31750	ECB_03710	1	0.0
31750	ECB_03722	1	0.0
31750	acpP	4	1.0
31750	acs	2	0.0
31750	appC	1	0.0
31750	appY	1	0.0
31750	arcA	3	0.666666666667
31750	aroG	1	0.0
31750	blr	4	0.833333333333
31750	cirA	1	0.0
31750	cls	1	0.0
31750	cpsG	3	1.0
31750	cpxR	2	1.0
31750	crp	1	0.0
31750	cusR	2	1.0
31750	cycA	1	0.0
31750	degS	1	0.0
31750	deoR	1	0.0
31750	dgt	1	0.0
31750	envZ	2	0.0
31750	fabF	2	1.0
31750	feoA	3	1.0
31750	flgB	3	1.0
31750	flu	1	0.0
31750	galF	2	1.0
31750	glpF	1	0.0
31750	glpG	1	0.0
31750	glpR	2	1.0
31750	gltA	1	0.0
31750	gmhB	1	0.0
31750	hokB	3	1.0
31750	hokD	55	0.0255892255892
31750	hpaX	1	0.0
31750	hsdS	2	1.0
31750	hslU	0	0.0
31750	hupB	3	1.0
31750	hyfA	1	0.0
31750	hyfB	1	0.0
31750	iap	1	0.0
31750	iclR	0	0.0
31750	ilvL	39	0.0512820512821
31750	infB	2	1.0
31750	infC	2	0.0
31750	lacZ	1	0.0
31750	lon	1	0.0
31750	lrp	2	1.0
31750	maeB	1	0.0
31750	malT	4	0.666666666667
31750	manY	1	0.0
31750	menC	2	0.0
31750	metH	3	0.666666666667
31750	metJ	1	0.0
31750	metR	1	0.0
31750	mntH	1	0.0
31750	mokB	43	0.0265780730897
31750	mokC	3	0.666666666667
31750	mqo	1	0.0
31750	mreB	3	0.666666666667
31750	mreC	1	0.0
31750	mtlD	1	0.0
31750	nadR	0	0.0
31750	narZ	1	0.0
31750	nudC	1	0.0
31750	oppD	1	0.0
31750	pbpC	1	0.0
31750	pflB	2	1.0
31750	phoH	2	1.0
31750	phoR	1	0.0
31750	plsB	1	0.0
31750	prlA	1	0.0
31750	proX	1	0.0
31750	pykA	1	0.0
31750	pykF	0	0.0
31750	queA	1	0.0
31750	rbsA	1	0.0
31750	rbsB	1	0.0
31750	rbsD	2	1.0
31750	rbsR	1	0.0
31750	recF	1	0.0
31750	recO	2	1.0
31750	rfbB	1	0.0
31750	rnb	1	0.0
31750	rne	1	0.0
31750	rpiR	1	0.0
31750	rplF	3	1.0
31750	rpsA	1	0.0
31750	rpsC	2	1.0
31750	sapA	1	0.0
31750	sapF	1	0.0
31750	speG	2	1.0
31750	spoT	3	0.333333333333
31750	thiI	1	0.0
31750	thrA	2	1.0
31750	trkH	2	1.0
31750	wzy	1	0.0
31750	yaaX	3	1.0
31750	yadF	2	1.0
31750	yadH	2	1.0
31750	ybaE	1	0.0
31750	ybaL	2	1.0
31750	ybbN	1	0.0
31750	ybcU	2	1.0
31750	ybeA	1	0.0
31750	ybeB	2	1.0
31750	ybeM	1	0.0
31750	ybhP	1	0.0
31750	ybiN	1	0.0
31750	ycbB	2	1.0
31750	ycdM	1	0.0
31750	yceK	3	1.0
31750	ycfC	1	0.0
31750	ycgG	1	0.0
31750	ydhH	1	0.0
31750	ydhK	1	0.0
31750	ydiQ	2	1.0
31750	yebY	4	1.0
31750	yecE	1	0.0
31750	yeeF	3	0.666666666667
31750	yeeI	1	0.0
31750	yeeR	1	0.0
31750	yeeU	1	0.0
31750	yegO	1	0.0
31750	yfaQ	1	0.0
31750	yfcTU	1	0.0
31750	yfhR	1	0.0
31750	ygbO	1	0.0
31750	yggM	1	0.0
31750	yghS	1	0.0
31750	ygjD	1	0.0
31750	ygjG	2	1.0
31750	yhdG	2	1.0
31750	yhdJ	1	0.0
31750	yhfX	1	0.0
31750	yhhN	1	0.0
31750	yicC	1	0.0
31750	yicL	1	0.0
31750	yieH	2	1.0
31750	yieO	2	0.0
31750	yihP	2	1.0
31750	yihR	1	0.0
31750	yjcE	1	0.0
31750	yjeB	1	0.0
31750	yjgM	2	1.0
31750	yjgN	1	0.0
31750	yjiX	3	1.0
31750	yjjY	48	0.0381205673759
31750	ylcG	9	0.277777777778
31750	yliE	1	0.0
31750	yoaE	1	0.0
31750	yqeB	1	0.0
31750	yqhH	5	0.9
31750	yrbA	3	1.0
31750	zntA	1	0.0
44250	ECB_00737	1	0.0
44250	ECB_01540	3	1.0
44250	ECB_01992	4	1.0
44250	ECB_02012	1	0.0
44250	ECB_02013	4	0.5
44250	ECB_02621	1	0.0
44250	ECB_02797	1	0.0
44250	ECB_02816	3	1.0
44250	ECB_02836	1	0.0
44250	ECB_02837	1	0.0
44250	ECB_02852	1	0.0
44250	ECB_03438	1	0.0
44250	ECB_03460	1	0.0
44250	ECB_03710	1	0.0
44250	ECB_03719	1	0.0
44250	ECB_03722	1	0.0
44250	acpP	3	1.0
44250	acs	4	1.0
44250	appC	1	0.0
44250	appY	1	0.0
44250	arcA	2	1.0
44250	arcB	1	0.0
44250	argR	2	1.0
44250	aroG	1	0.0
44250	astE	1	0.0
44250	atoC	1	0.0
44250	blr	2	1.0
44250	cirA	1	0.0
44250	cls	1	0.0
44250	cpsG	3	1.0
44250	cpxR	1	0.0
44250	crp	1	0.0
44250	cusR	1	0.0
44250	cycA	1	0.0
44250	degS	1	0.0
44250	deoR	1	0.0
44250	dgt	1	0.0
44250	envZ	3	1.0
44250	fabF	2	1.0
44250	fadL	1	0.0
44250	farR	1	0.0
44250	feoA	3	1.0
44250	fimE	1	0.0
44250	flgB	2	1.0
44250	flu	1	0.0
44250	ftsI	1	0.0
44250	galF	1	0.0
44250	glgC	1	0.0
44250	glpF	1	0.0
44250	glpG	1	0.0
44250	glpR	3	1.0
44250	gltA	1	0.0
44250	gltB	1	0.0
44250	gltS	1	0.0
44250	gmhB	1	0.0
44250	gudP	1	0.0
44250	hcp	3	1.0
44250	hemX	1	0.0
44250	hepA	1	0.0
44250	hisL	68	0.0320456540825
44250	hokB	4	1.0
44250	hokD	71	0.0273641851107
44250	hpaX	1	0.0
44250	hsdS	3	1.0
44250	hslU	0	0.0
44250	hupB	3	1.0
44250	hyfA	1	0.0
44250	hyfB	1	0.0
44250	iap	1	0.0
44250	iclR	0	0.0
44250	ilvL	55	0.0397306397306
44250	infB	2	1.0
44250	infC	2	1.0
44250	iscR	1	0.0
44250	kduD	1	0.0
44250	lacZ	1	0.0
44250	lon	1	0.0
44250	lrp	2	1.0
44250	maeB	1	0.0
44250	malT	3	1.0
44250	manC	1	0.0
44250	manY	1	0.0
44250	menC	2	1.0
44250	metH	4	1.0
44250	metJ	1	0.0
44250	metR	1	0.0
44250	mhpR	1	0.0
44250	mntH	1	0.0
44250	mokB	1	0.0
44250	mokC	4	1.0
44250	mqo	1	0.0
44250	mreB	2	1.0
44250	mreC	1	0.0
44250	mtlD	1	0.0
44250	nadR	2	1.0
44250	narH	1	0.0
44250	narZ	51	0.0337254901961
44250	nudC	1	0.0
44250	oppD	1	0.0
44250	pbpC	1	0.0
44250	pflB	2	1.0
44250	phoH	3	1.0
44250	phoR	1	0.0
44250	plsB	1	0.0
44250	prlA	1	0.0
44250	proX	1	0.0
44250	pykA	1	0.0
44250	pykF	0	0.0
44250	queA	1	0.0
44250	rbsA	1	0.0
44250	rbsB	1	0.0
44250	rbsD	1	0.0
44250	rbsR	1	0.0
44250	recF	1	0.0
44250	recO	1	0.0
44250	rfbB	1	0.0
44250	rnb	1	0.0
44250	rne	1	0.0
44250	rpiR	1	0.0
44250	rplF	2	1.0
44250	rpsA	1	0.0
44250	rpsC	1	0.0
44250	rpsD	1	0.0
44250	sapA	1	0.0
44250	sapF	1	0.0
44250	speG	2	1.0
44250	spoT	4	1.0
44250	sucB	1	0.0
44250	tap	1	0.0
44250	thiI	1	0.0
